has_candidate,is_feasible,rejection_reason,is_model_verified,is_fully_verified,orig_prob,cf_prob,verification_margin,distance_l0,distance_l1,distance_l2,num_features_changed,changed_features,applicant_id,model,generator,robustness_rate,stability_interval
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.26),True,False,0.23621379027065542,0.5040034446308956,0.004003444630895636,29,1.9607404514585811,0.48803895210116355,29,"['duration_months', 'credit_amount', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",135,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.28),True,False,0.2871936210925446,0.5199663531059467,0.019966353105946744,28,1.592720715642109,0.3853732255932886,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A152', 'job_A172']",139,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.71),True,False,0.4664755963852239,0.5146180687476392,0.014618068747639157,26,0.31046228060911474,0.08020877375741145,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A122', 'property_A123', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",140,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.75),True,False,0.12627544285498446,0.5149829664051351,0.014982966405135079,28,3.5173180405575013,0.8359347657811268,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A48', 'purpose_A49', 'savings_account_A63', 'savings_account_A64', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A153', 'job_A171', 'job_A172', 'job_A174']",144,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.22),True,False,0.3108027643778063,0.5239191131264926,0.02391911312649264,28,1.5214044255230728,0.36601795738400605,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",147,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'other_installment_plans' has invalid one-hot encoding sum (1.18),True,False,0.05015856224465626,0.5091914748403833,0.009191474840383296,30,5.252845693162828,1.2609685443586742,30,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A152', 'job_A172']",151,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.37),True,False,0.17084179200718094,0.5008601523822812,0.0008601523822812096,28,2.5398900344511013,0.6294677646844451,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",154,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.67),True,False,0.06573018888089004,0.504011141615719,0.004011141615719027,26,4.399664538108552,1.0968145369042077,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A153', 'job_A172']",155,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.15),True,False,0.33394454580006394,0.5151869618156258,0.015186961815625843,30,1.2437546526042595,0.2962007770169242,30,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",156,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.30),True,False,0.3135461161140615,0.515489154645554,0.015489154645554004,26,1.400241111599978,0.3563400133564268,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172']",157,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.31),True,False,0.4051180678590335,0.5020554884415763,0.0020554884415763253,26,0.6537143462478296,0.16183294253670374,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'housing_A153', 'job_A174']",167,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.25),True,False,0.3099468373514185,0.5027926487931376,0.0027926487931375643,28,1.303064943015923,0.3291308603562509,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",171,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.34),True,False,0.4356568148152953,0.5175664213423959,0.017566421342395944,28,0.5291701242410913,0.1283498923946388,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172']",176,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.50),True,False,0.12121181240038194,0.5130376184951001,0.0130376184951001,28,3.378357302223689,0.8237107074619731,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172']",182,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.47),True,False,0.1917335981718926,0.5136126371118175,0.013612637111817483,28,2.429339814840278,0.6113397329239497,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",185,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.32),True,False,0.2857835559817056,0.5165507924248594,0.01655079242485935,26,1.5992374383785992,0.4048220699508392,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",186,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.17),True,False,0.36388511446884986,0.5216481063477287,0.021648106347728735,27,1.0582511634200982,0.2745109409159211,27,"['duration_months', 'credit_amount', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A63', 'savings_account_A64', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",187,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,True,,True,True,0.47756500075592573,0.521724722115649,0.02172472211564902,28,0.3052683676215959,0.07680092332181139,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A74', 'present_employment_since_A75', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'housing_A152', 'job_A172', 'job_A173', 'job_A174']",198,LogisticRegression,Constraint_Aware_VLoan,1.0,0.02219329504168488
True,False,Categorical group 'credit' has invalid one-hot encoding sum (1.36),True,False,0.47014170425787505,0.5186218978938787,0.01862189789387869,26,0.3208372662256581,0.08048097701004638,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'housing_A153', 'job_A172']",199,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.47),True,False,0.18039213658006062,0.5130705082533874,0.013070508253387403,30,2.6004725967794635,0.6260536067413739,30,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",210,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.41),True,False,0.20722239183940902,0.5012226754268662,0.00122267542686616,28,2.2246440241969743,0.5404666198394174,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",219,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.26),True,False,0.3214848343735792,0.5177448497623228,0.017744849762322823,28,1.335921811754742,0.33043180604756067,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",222,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.86),True,False,0.07496105699032227,0.5061507985161001,0.00615079851610012,26,4.058052368495257,1.0288341537307233,26,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A410', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A74', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'housing_A153', 'job_A172']",228,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.35),True,False,0.4909866000271995,0.5161935747813408,0.016193574781340758,28,0.16590145280686386,0.041021898435397414,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",230,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.53),True,False,0.0626172184576293,0.5233129172019605,0.023312917201960492,30,4.549273024687655,1.0587927334261211,30,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A46', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",231,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.46),True,False,0.19700913366219092,0.5114282544983804,0.011428254498380364,28,2.415462484621971,0.5821586607805739,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A72', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",235,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.32),True,False,0.20276027242516276,0.5162151535393542,0.01621515353935421,30,2.3583136821799107,0.5577252038852161,30,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A73', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'other_installment_plans_A141', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",237,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (2.49),True,False,0.3945499013523118,0.5064868266198499,0.006486826619849895,27,0.7699979907817763,0.1946544565693153,27,"['duration_months', 'credit_amount', 'number_existing_credits', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A40', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'purpose_A49', 'savings_account_A63', 'savings_account_A64', 'present_employment_since_A71', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A122', 'property_A123', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A174']",241,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'purpose' has invalid one-hot encoding sum (1.34),True,False,0.2672986110592602,0.5102162957374714,0.010216295737471404,28,1.7518490850126662,0.418416316323499,28,"['duration_months', 'credit_amount', 'installment_rate', 'number_existing_credits', 'status_checking_account_A11', 'status_checking_account_A13', 'status_checking_account_A14', 'purpose_A41', 'purpose_A42', 'purpose_A43', 'purpose_A44', 'purpose_A48', 'savings_account_A61', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'present_employment_since_A71', 'present_employment_since_A74', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A103', 'property_A121', 'property_A123', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A153', 'job_A172', 'job_A173', 'job_A174']",249,LogisticRegression,Constraint_Aware_VLoan,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),True,False,0.41338865550143894,0.5032051175981137,0.0032051175981137048,29,3.064689922099925,0.9371160340404002,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",8,RandomForest,Local_Baseline,0.0,0.0
True,False,Categorical group 'job' has invalid one-hot encoding sum (1.30),False,False,0.476945944329136,0.49520896901229045,-0.004791030987709555,29,2.7316004125897058,0.6812769086684547,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",15,RandomForest,Local_Baseline,0.0,0.0
True,False,"Feature 'status_checking_account_A12' value 1.52 is out of domain bounds [0.00, 1.00]",True,False,0.4354815125541293,0.5269699499658933,0.026969949965893303,29,14.213116581500609,2.7074267178669302,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",25,RandomForest,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.06 is out of domain bounds [-1.77, 0.91]",True,False,0.46176698438034197,0.5273204188819055,0.027320418881905506,29,5.378327943008761,1.3908750941864458,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",37,RandomForest,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.37417296687543244,0.5659557849557849,0.06595578495578491,29,14.58279646913874,2.7471136509275387,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",39,RandomForest,Local_Baseline,0.0,0.0
True,False,Categorical group 'credit' has invalid one-hot encoding sum (0.51),False,False,0.44084637327033477,0.43677699167154144,-0.06322300832845856,2,0.21809471112152462,0.16449468044503124,2,"['duration_months', 'credit_amount']",47,RandomForest,Local_Baseline,0.0,0.0
True,False,"Feature 'installment_rate' value 1.44 is out of domain bounds [-1.77, 0.91]",True,False,0.4414855055840194,0.5893348641908024,0.08933486419080239,29,14.281124293537564,2.7291158438445646,29,"['duration_months', 'credit_amount', 'installment_rate', 'status_checking_account_A11', 'status_checking_account_A12', 'status_checking_account_A13', 'status_checking_account_A14', 'savings_account_A61', 'savings_account_A62', 'savings_account_A63', 'savings_account_A64', 'savings_account_A65', 'other_debtors_guarantors_A101', 'other_debtors_guarantors_A102', 'other_debtors_guarantors_A103', 'property_A121', 'property_A122', 'property_A123', 'property_A124', 'other_installment_plans_A141', 'other_installment_plans_A142', 'other_installment_plans_A143', 'housing_A151', 'housing_A152', 'housing_A153', 'job_A171', 'job_A172', 'job_A173', 'job_A174']",48,RandomForest,Local_Baseline,0.0,0.0
