applicant_id,model,method,rank,feature_index,feature_name,is_categorical,attribution_value,abs_attribution,original_prob,perturbed_prob_pos,perturbed_prob_neg,delta_pos,delta_neg,max_abs_delta,local_sensitivity_S_k,pass_materiality,pass_direction,pass_rank,rank_status,is_verified,display_decision,abstention_status
31,GradientBoosting,SHAP,1,2,debt_to_income,False,-2.472130210339426,2.472130210339426,0.008300212592828328,0.008300212592828328,0.008300212592828328,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
31,GradientBoosting,SHAP,2,0,income,False,-1.6731098728408624,1.6731098728408624,0.008300212592828328,0.3905703435682391,0.005698207044203405,0.3822701309754108,-0.0026020055486249225,0.3822701309754108,2.6825884685436643,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
31,GradientBoosting,SHAP,3,1,credit_score,False,-0.6934009979140722,0.6934009979140722,0.008300212592828328,0.016135384058834763,0.018626800910009015,0.007835171466006435,0.010326588317180687,0.010326588317180687,-0.01411891302774812,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
32,GradientBoosting,SHAP,1,1,credit_score,False,-4.368688426725757,4.368688426725757,0.0010053370390695068,0.0010053370390695068,0.0010536140329655862,0.0,4.827699389607946e-05,4.827699389607946e-05,-0.00027358676559428933,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
32,GradientBoosting,SHAP,2,0,income,False,-2.361503328317446,2.361503328317446,0.0010053370390695068,0.0010053370390695068,0.0010053370390695068,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
32,GradientBoosting,SHAP,3,3,loan_amount,False,0.425977140272146,0.425977140272146,0.0010053370390695068,0.0010753076521815552,0.0011277428786143945,6.997061311204847e-05,0.00012240583954488773,0.00012240583954488773,-0.00025067623970026275,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
33,GradientBoosting,SHAP,1,0,income,False,3.212263132312219,3.212263132312219,0.06488073462954386,0.06488073462954386,0.005846637126365555,0.0,-0.0590340975031783,0.0590340975031783,0.41147221163675585,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
33,GradientBoosting,SHAP,2,2,debt_to_income,False,-2.238467677032194,2.238467677032194,0.06488073462954386,0.02672751215439053,0.041547485111389976,-0.03815322247515333,-0.02333324951815388,0.03815322247515333,-0.08030797437937912,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
33,GradientBoosting,SHAP,3,3,loan_amount,False,-1.7733048751702227,1.7733048751702227,0.06488073462954386,0.06488073462954386,0.07618980004170134,0.0,0.011309065412157482,0.011309065412157482,-0.0540650662713356,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
34,GradientBoosting,SHAP,1,0,income,False,-3.07236250490686,3.07236250490686,0.06931857525895299,0.06931857525895299,0.06931857525895299,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
34,GradientBoosting,SHAP,2,2,debt_to_income,False,3.0195972925979704,3.0195972925979704,0.06931857525895299,0.06931857525895299,0.09069339506077942,0.0,0.021374819801826428,0.021374819801826428,-0.11582804408547787,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
34,GradientBoosting,SHAP,3,1,credit_score,False,-1.7414957886978613,1.7414957886978613,0.06931857525895299,0.06931857525895299,0.02155605093748706,0.0,-0.04776252432146593,0.04776252432146593,0.27067125541943954,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,GradientBoosting,SHAP,1,2,debt_to_income,False,3.018277770035388,3.018277770035388,0.9993392809996362,0.9985813586620744,0.9993392809996362,-0.0007579223375617783,0.0,0.0007579223375617783,-0.00410710652732487,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,GradientBoosting,SHAP,2,6,age,False,2.707276077528404,2.707276077528404,0.9993392809996362,0.992379837795072,0.9993392809996362,-0.0069594432045642085,0.0,0.0069594432045642085,-0.033789074414437285,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
35,GradientBoosting,SHAP,3,0,income,False,1.7095524161085054,1.7095524161085054,0.9993392809996362,0.9990900952132967,0.9988947986986247,-0.00024918578633947863,-0.0004444823010114618,0.0004444823010114618,0.0013612317663144536,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,GradientBoosting,SHAP,1,0,income,False,3.1979523742329277,3.1979523742329277,0.9673659353263557,0.9713036796921627,0.9598222799398486,0.003937744365806961,-0.007543655386507142,0.007543655386507142,0.08002624158887223,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,GradientBoosting,SHAP,2,2,debt_to_income,False,1.586996583734791,1.586996583734791,0.9673659353263557,0.9680322311371166,0.9928293993429802,0.0006662958107608308,0.02546346401662447,0.02546346401662447,-0.1343734131456099,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
36,GradientBoosting,SHAP,3,1,credit_score,False,-1.5561803613183711,1.5561803613183711,0.9673659353263557,0.9673659353263557,0.9636952298348775,0.0,-0.003670705491478188,0.003670705491478188,0.020801967185953316,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,GradientBoosting,SHAP,1,1,credit_score,False,4.594069947762905,4.594069947762905,0.9900095972719244,0.9900095972719244,0.9900095972719244,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,GradientBoosting,SHAP,2,2,debt_to_income,False,4.091435202639071,4.091435202639071,0.9900095972719244,0.9900095972719244,0.9900095972719244,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
37,GradientBoosting,SHAP,3,0,income,False,-2.615735582677658,2.615735582677658,0.9900095972719244,0.9959377717866782,0.9900095972719244,0.005928174514753803,0.0,0.005928174514753803,0.041319833481371866,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,GradientBoosting,SHAP,1,1,credit_score,False,5.346296145985005,5.346296145985005,0.99205247818948,0.99205247818948,0.99205247818948,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,GradientBoosting,SHAP,2,0,income,False,-1.739185383040644,1.739185383040644,0.99205247818948,0.99205247818948,0.9902148246999309,0.0,-0.001837653489549007,0.001837653489549007,0.012808586521137585,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
38,GradientBoosting,SHAP,3,3,loan_amount,False,1.3757686325743732,1.3757686325743732,0.99205247818948,0.99205247818948,0.99205247818948,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
39,GradientBoosting,SHAP,1,0,income,False,3.8875459795326703,3.8875459795326703,0.5045276198114277,0.5022046406512684,0.5045276198114277,-0.002322979160159333,0.0,0.002322979160159333,-0.016191343868099173,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
39,GradientBoosting,SHAP,2,1,credit_score,False,-2.527551741122571,2.527551741122571,0.5045276198114277,0.5045276198114277,0.5045276198114277,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
39,GradientBoosting,SHAP,3,2,debt_to_income,False,-0.7067724451896694,0.7067724451896694,0.5045276198114277,0.4135268452633862,0.7461649546461422,-0.09100077454804151,0.2416373348347145,0.2416373348347145,-1.8025331654400052,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
40,GradientBoosting,SHAP,1,2,debt_to_income,False,2.7296308591330023,2.7296308591330023,0.8996928062178026,0.8507158578996852,0.8996928062178026,-0.048976948318117386,0.0,0.048976948318117386,-0.26540126099581596,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
40,GradientBoosting,SHAP,2,1,credit_score,False,-2.1734797068505145,2.1734797068505145,0.8996928062178026,0.9150512393996022,0.8996928062178026,0.015358433181799636,0.0,0.015358433181799636,0.08703657207508533,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
40,GradientBoosting,SHAP,3,0,income,False,1.2812436725865415,1.2812436725865415,0.8996928062178026,0.9261703429751561,0.05952363494833234,0.026477536757353537,-0.8401691712694702,0.8401691712694702,6.040594380905242,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,GradientBoosting,SHAP,1,1,credit_score,False,-2.489842274697371,2.489842274697371,0.0003851557379366234,0.0003851557379366234,0.0003851557379366234,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,GradientBoosting,SHAP,2,0,income,False,-2.0900323600560102,2.0900323600560102,0.0003851557379366234,0.0003851557379366234,0.0003851557379366234,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
41,GradientBoosting,SHAP,3,2,debt_to_income,False,-1.187118263751506,1.187118263751506,0.0003851557379366234,0.0003851557379366234,0.0005983625334663298,0.0,0.00021320679552970636,0.00021320679552970636,-0.001155346634072122,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
42,GradientBoosting,SHAP,1,2,debt_to_income,False,4.066573123894274,4.066573123894274,0.09108779972593221,0.09108779972593221,0.09108779972593221,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
42,GradientBoosting,SHAP,2,0,income,False,-2.3375675073365403,2.3375675073365403,0.09108779972593221,0.1963755126261076,0.0717202570277104,0.1052877129001754,-0.019367542698221815,0.1052877129001754,0.8688567435193892,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
42,GradientBoosting,SHAP,3,1,credit_score,False,-2.0464060965531483,2.0464060965531483,0.09108779972593221,0.19995522121908726,0.0847913905126508,0.10886742149315505,-0.006296409213281409,0.10886742149315505,0.6526359123404522,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
43,GradientBoosting,SHAP,1,1,credit_score,False,-2.4567784091233316,2.4567784091233316,0.10954910844048166,0.25020718519503254,0.03018141069322649,0.1406580767545509,-0.07936769774725516,0.1406580767545509,1.2468908093761002,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
43,GradientBoosting,SHAP,2,0,income,False,1.0699507620620323,1.0699507620620323,0.10954910844048166,0.17764098761239158,0.12720682893418783,0.06809187917190992,0.017657720493706175,0.06809187917190992,0.3515299748970045,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
43,GradientBoosting,SHAP,3,3,loan_amount,False,0.8208226495604586,0.8208226495604586,0.10954910844048166,0.09357514219246775,0.12718063065146423,-0.015973966248013907,0.017631522210982575,0.017631522210982575,-0.16065721564074245,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
44,GradientBoosting,SHAP,1,0,income,False,3.6362638932793283,3.6362638932793283,0.987263287635193,0.987263287635193,0.9898040249867947,0.0,0.002540737351601652,0.002540737351601652,-0.017709135253492454,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
44,GradientBoosting,SHAP,2,2,debt_to_income,False,3.1813644014375417,3.1813644014375417,0.987263287635193,0.9673677093686596,0.9917373259591177,-0.01989557826653343,0.004474038323924678,0.01989557826653343,-0.13205655303557629,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
44,GradientBoosting,SHAP,3,3,loan_amount,False,-2.3771801038102396,2.3771801038102396,0.987263287635193,0.987263287635193,0.987263287635193,0.0,0.0,0.0,0.0,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
45,GradientBoosting,SHAP,1,2,debt_to_income,False,-3.1945804326983493,3.1945804326983493,0.0010119222587961145,0.0007776432610575493,0.0009696536983959054,-0.00023427899773856514,-4.226856040020913e-05,0.00023427899773856514,-0.0010404856558836866,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
45,GradientBoosting,SHAP,2,0,income,False,-2.5374956471570957,2.5374956471570957,0.0010119222587961145,0.0010119222587961145,0.0010119222587961145,0.0,0.0,0.0,0.0,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
45,GradientBoosting,SHAP,3,4,employment_years,False,-0.6523498445557613,0.6523498445557613,0.0010119222587961145,0.0010119222587961145,0.0010119222587961145,0.0,0.0,0.0,0.0,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
46,GradientBoosting,SHAP,1,1,credit_score,False,5.001034716420766,5.001034716420766,0.999594548833732,0.999594548833732,0.999594548833732,0.0,0.0,0.0,0.0,False,False,False,N/A_ZERO_VARIANCE,False,SUPPRESS_UNVERIFIED,ABSTAIN
46,GradientBoosting,SHAP,2,2,debt_to_income,False,4.375359532171714,4.375359532171714,0.999594548833732,0.9995952987534639,0.999594548833732,7.499197318683315e-07,0.0,7.499197318683315e-07,4.063741194954669e-06,False,False,False,N/A_ZERO_VARIANCE,False,SUPPRESS_UNVERIFIED,ABSTAIN
46,GradientBoosting,SHAP,3,0,income,False,-1.5807260268499705,1.5807260268499705,0.999594548833732,0.9995956359062459,0.999594548833732,1.0870725138945048e-06,0.0,1.0870725138945048e-06,7.5769792445394526e-06,False,False,False,N/A_ZERO_VARIANCE,False,SUPPRESS_UNVERIFIED,ABSTAIN
47,GradientBoosting,SHAP,1,0,income,False,-2.0618168916356083,2.0618168916356083,0.4959694204189225,0.4959694204189225,0.4959694204189225,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
47,GradientBoosting,SHAP,2,1,credit_score,False,1.145476562817906,1.145476562817906,0.4959694204189225,0.8016680338060775,0.32986496419909694,0.30569861338715504,-0.16610445621982556,0.30569861338715504,2.6737181707934314,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
47,GradientBoosting,SHAP,3,3,loan_amount,False,0.9700938551847287,0.9700938551847287,0.4959694204189225,0.4959694204189225,0.4959694204189225,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
48,GradientBoosting,SHAP,1,4,employment_years,False,5.481915225287986,5.481915225287986,0.48240456639588064,0.48240456639588064,0.48240456639588064,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
48,GradientBoosting,SHAP,2,2,debt_to_income,False,-1.6819191661295612,1.6819191661295612,0.48240456639588064,0.48240456639588064,0.5482400948705848,0.0,0.06583552847470414,0.06583552847470414,-0.3567562470822409,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
48,GradientBoosting,SHAP,3,3,loan_amount,False,-1.351760234745425,1.351760234745425,0.48240456639588064,0.48240456639588064,0.48240456639588064,0.0,0.0,0.0,0.0,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
49,GradientBoosting,SHAP,1,1,credit_score,False,-3.974900125372048,3.974900125372048,0.07199456249250194,0.08669074596885291,0.07199456249250194,0.014696183476350974,0.0,0.014696183476350974,0.16656717742326613,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
49,GradientBoosting,SHAP,2,2,debt_to_income,False,1.7592582896316784,1.7592582896316784,0.07199456249250194,0.03354343780057084,0.12056253535246401,-0.0384511246919311,0.048567972859962075,0.048567972859962075,-0.4715479223201655,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
49,GradientBoosting,SHAP,3,0,income,False,1.1350375511684019,1.1350375511684019,0.07199456249250194,0.05899618050312292,0.0016124264386005009,-0.01299838198937902,-0.07038213605390144,0.07038213605390144,0.39996919061356867,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
0,LogisticRegression,SHAP,1,2,debt_to_income,False,1.69897101406764,1.69897101406764,0.9891060476684657,0.9868816966505884,0.9909566919165341,-0.002224351017877213,0.001850644248068467,0.002224351017877213,-0.02208199814960495,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
0,LogisticRegression,SHAP,2,1,credit_score,False,1.2460803247070291,1.2460803247070291,0.9891060476684657,0.9909949675328368,0.9868261701170056,0.0018889198643711191,-0.0022798775514600855,0.0022798775514600855,0.023624664863561698,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
0,LogisticRegression,SHAP,3,3,loan_amount,False,0.7032170005776388,0.7032170005776388,0.9891060476684657,0.9875755467006047,0.9904498377123148,-0.0015305009678610038,0.0013437900438491024,0.0015305009678610038,-0.013741076593663887,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
1,LogisticRegression,SHAP,1,2,debt_to_income,False,2.9098704045654835,2.9098704045654835,0.1855456456374517,0.15878856478799394,0.20681357970673733,-0.02675708084945777,0.02126793406928562,0.02675708084945777,-0.30300182883463,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
1,LogisticRegression,SHAP,2,3,loan_amount,False,-2.121956033514008,2.121956033514008,0.1855456456374517,0.16627995994102,0.20649065799958233,-0.019265685696431722,0.020945012362130616,0.020945012362130616,-0.19223463443900055,True,True,True,VALID_RANK,True,DISPLAY_TRUSTED,PARTIALLY_VERIFIED
1,LogisticRegression,SHAP,3,0,income,False,-1.462480870732182,1.462480870732182,0.1855456456374517,0.21026415467483073,0.16313276850952318,0.024718509037379016,-0.022412877127928527,0.024718509037379016,0.32850939580978616,True,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,PARTIALLY_VERIFIED
2,LogisticRegression,SHAP,1,0,income,False,-2.8006783832202897,2.8006783832202897,0.5283456496348009,0.5669426214313411,0.48940676836614955,0.0385969717965402,-0.03893888126865136,0.03893888126865136,0.5404308745493948,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
2,LogisticRegression,SHAP,2,3,loan_amount,False,1.577489623574369,1.577489623574369,0.5283456496348009,0.4951243986260023,0.5613177072852056,-0.03322125100879858,0.032972057650404674,0.03322125100879858,-0.31644928108131465,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
2,LogisticRegression,SHAP,3,2,debt_to_income,False,1.4549741379544623,1.4549741379544623,0.5283456496348009,0.4813716921987812,0.5748229320639473,-0.04697395743601973,0.046477282429146394,0.04697395743601973,-0.5064030682504336,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
3,LogisticRegression,SHAP,1,2,debt_to_income,False,1.2784657594896103,1.2784657594896103,0.9364926200266337,0.9243472125467834,0.9468004068507202,-0.012145407479850268,0.010307786824086507,0.012145407479850268,-0.12167164934293237,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
3,LogisticRegression,SHAP,2,3,loan_amount,False,1.1962008452325348,1.1962008452325348,0.9364926200266337,0.9281076721172248,0.9439586656084886,-0.008384947909408913,0.00746604558185493,0.008384947909408913,-0.07577858844555017,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
3,LogisticRegression,SHAP,3,4,employment_years,False,-0.979969596661306,0.979969596661306,0.9364926200266337,0.9421794335193239,0.9302878764094749,0.005686813492690179,-0.006204743617158837,0.006204743617158837,0.0761555964316759,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
4,LogisticRegression,SHAP,1,2,debt_to_income,False,2.9643803449737467,2.9643803449737467,0.9965190616423657,0.9958018917688901,0.9967873247236264,-0.0007171698734755871,0.0002682630812607112,0.0007171698734755871,-0.007479476637200442,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
4,LogisticRegression,SHAP,2,3,loan_amount,False,1.2352510577461286,1.2352510577461286,0.9965190616423657,0.9960258370222813,0.9969512606076113,-0.0004932246200843871,0.0004321989652456004,0.0004932246200843871,-0.004424157580354616,False,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
4,LogisticRegression,SHAP,3,1,credit_score,False,1.0390242751221874,1.0390242751221874,0.9965190616423657,0.9971263614517087,0.9957839609141519,0.0006072998093430426,-0.0007351007282138111,0.0007351007282138111,0.007607412797755831,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
5,LogisticRegression,SHAP,1,1,credit_score,False,2.196269045404596,2.196269045404596,0.9993485829808676,0.9994624983228397,0.9992105440767903,0.00011391534197213726,-0.0001380389040772645,0.0001380389040772645,0.0014278301462345492,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
5,LogisticRegression,SHAP,2,2,debt_to_income,False,2.1350505373337447,2.1350505373337447,0.9993485829808676,0.9992139131447921,0.9994601940836421,-0.0001346698360754628,0.00011161110277446706,0.0001346698360754628,-0.001334572160467292,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
5,LogisticRegression,SHAP,3,0,income,False,1.797402564085507,1.797402564085507,0.9993485829808676,0.9994425568740747,0.9992387790127496,9.397389320708882e-05,-0.00010980396811799409,0.00010980396811799409,0.0014203474064717562,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
6,LogisticRegression,SHAP,1,2,debt_to_income,False,-3.4054955484489966,3.4054955484489966,0.01653080657529349,0.01373588212079805,0.01988296657268433,-0.0027949244544954385,0.0033521599973908404,0.0033521599973908404,-0.03331044544428863,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
6,LogisticRegression,SHAP,2,1,credit_score,False,2.0090676855059733,2.0090676855059733,0.01653080657529349,0.01996654694806157,0.013678019422308042,0.00343574037276808,-0.0028527871529854462,0.00343574037276808,0.03563722111250351,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
6,LogisticRegression,SHAP,3,0,income,False,-1.9070398659756103,1.9070398659756103,0.01653080657529349,0.01926566643948345,0.014178561416869151,0.002734859864189962,-0.0023522451584243372,0.002734859864189962,0.03545751426742585,False,False,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
7,LogisticRegression,SHAP,1,0,income,False,4.171204209990483,4.171204209990483,0.8080678048585432,0.8080678048585432,0.7827254516072254,0.0,-0.02534235325131784,0.02534235325131784,0.3532763125526994,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
7,LogisticRegression,SHAP,2,1,credit_score,False,-3.039696263275129,3.039696263275129,0.8080678048585432,0.8361471622587549,0.7893832908196386,0.028079357400211613,-0.018684514038904587,0.028079357400211613,0.33030688123955704,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
7,LogisticRegression,SHAP,3,2,debt_to_income,False,-2.4009552180681477,2.4009552180681477,0.8080678048585432,0.7772049465886943,0.8355599247279524,-0.030862858269848914,0.027492119869409137,0.030862858269848914,-0.3162198812990005,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
8,LogisticRegression,SHAP,1,5,existing_debts,False,-2.3232607223899793,2.3232607223899793,0.057428409846106435,0.057428409846106435,0.060909468860797615,0.0,0.0034810590146911805,0.0034810590146911805,-0.03818666286665317,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
8,LogisticRegression,SHAP,2,2,debt_to_income,False,-1.502839057055813,1.502839057055813,0.057428409846106435,0.04805666001059398,0.06849628219921844,-0.009371749835512456,0.011067872353112004,0.011067872353112004,-0.11076030029278702,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
8,LogisticRegression,SHAP,3,4,employment_years,False,1.4259180584475557,1.4259180584475557,0.057428409846106435,0.06307923589765929,0.052255567983988546,0.005650826051552857,-0.0051728418621178884,0.005650826051552857,0.06931664860452025,False,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
9,LogisticRegression,SHAP,1,2,debt_to_income,False,1.6275889492472952,1.6275889492472952,0.6489522751489202,0.6050101004976429,0.6905066572673708,-0.043942174651277255,0.04155438211845064,0.043942174651277255,-0.46329742372071064,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
9,LogisticRegression,SHAP,2,0,income,False,-1.1597992247507485,1.1597992247507485,0.6489522751489202,0.6835902340748864,0.6126709528053731,0.03463795892596622,-0.036281322343547084,0.036281322343547084,0.4943128589385945,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
9,LogisticRegression,SHAP,3,1,credit_score,False,-0.6429515797245494,0.6429515797245494,0.6489522751489202,0.6914205959105725,0.6039868176730031,0.0424683207616523,-0.04496545747591707,0.04496545747591707,0.4954891069480519,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
10,LogisticRegression,SHAP,1,4,employment_years,False,-0.6577524999949405,0.6577524999949405,0.2788048166406916,0.29932123341495775,0.25917449724193364,0.020516416774266133,-0.01963031939875798,0.020516416774266133,0.25710666902566887,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
10,LogisticRegression,SHAP,2,0,income,False,-0.5791020307734905,0.5791020307734905,0.2788048166406916,0.31120018683151673,0.24856479548428337,0.03239537019082511,-0.030240021156408253,0.03239537019082511,0.4365735074207288,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
10,LogisticRegression,SHAP,3,1,credit_score,False,-0.5068051361619142,0.5068051361619142,0.2788048166406916,0.31906636325013504,0.2418194860563383,0.04026154660944342,-0.036985330584353326,0.04026154660944342,0.4377597190330937,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
11,LogisticRegression,SHAP,1,0,income,False,-3.2913217124128753,3.2913217124128753,0.6599076435406995,0.6939743848321971,0.6599076435406995,0.03406674129149756,0.0,0.03406674129149756,0.4748956272843844,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
11,LogisticRegression,SHAP,2,2,debt_to_income,False,1.6249932377992828,1.6249932377992828,0.6599076435406995,0.6165264643625127,0.7007631824943262,-0.043381179178186846,0.0408555389536267,0.043381179178186846,-0.45647048217706954,True,False,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
11,LogisticRegression,SHAP,3,1,credit_score,False,1.2460803247070291,1.2460803247070291,0.6599076435406995,0.7016599195436996,0.6155140562712448,0.04175227600300002,-0.04439358726945475,0.04439358726945475,0.48819046506441144,True,True,False,RANK_MISMATCH,False,SUPPRESS_UNVERIFIED,ABSTAIN
12,LogisticRegression,SHAP,1,2,debt_to_income,False,-4.204974674436855,4.204974674436855,0.02997745116804146,0.02997745116804146,0.035956664090033695,0.0,0.005979212921992234,0.005979212921992234,-0.06480153230258322,False,True,True,VALID_RANK,False,SUPPRESS_UNVERIFIED,ABSTAIN
